"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13"
"PD44587_3" 0.00524443864002438 0.82317443733403 0.000161507988333116 0.026442470941622 0.0889390971224587 0.0132240651255931 0.0217643985895259 0.0161438335292325 0.0027756736755039 0.00206216533890558 3.4826520395281e-06 2.43785642766967e-05 1.26246136432894e-05 2.74258848112838e-05
"PD44587_4" 0.00308684210526316 0.801041052631579 0.00029280701754386 0.0330170175438596 0.118774035087719 0.00548701754385965 0.0117398245614035 0.00873789473684211 0.0174901754385965 0.000284561403508772 4.21052631578947e-06 1.6140350877193e-05 1.73684210526316e-05 1.10526315789474e-05
"PD44587_5" 0.00138070175438596 0.780568245614035 0.00017140350877193 0.0115008771929825 0.173795263157895 0.00726280701754386 0.00856754385964912 0.0139333333333333 0.00250298245614035 0.000275614035087719 2.45614035087719e-06 1e-05 1.21052631578947e-05 1.66666666666667e-05
"PD44587_6" 0.0391745614035088 0.766575087719298 0.000145263157894737 0.0121178947368421 0.146888771929825 0.00706087719298246 0.0131464912280702 0.0123080701754386 0.000890877192982456 0.000954561403508772 4.21052631578947e-06 0.000714736842105263 8.07017543859649e-06 1.05263157894737e-05
"PD44587_7" 0.00262228070175439 0.805937368421053 0.000612280701754386 0.0152359649122807 0.13242 0.0122080701754386 0.0112552631578947 0.0110926315789474 0.00797245614035088 0.000575263157894737 1.2280701754386e-06 3.40350877192982e-05 1.54385964912281e-05 1.7719298245614e-05
"PD44587_8" 0.00694684210526316 0.735633333333333 0.000276491228070175 0.0736326315789474 0.110601228070175 0.00548105263157895 0.0135564912280702 0.0283124561403509 0.0243494736842105 0.000858421052631579 3.78947368421053e-05 0.000183684210526316 9.47368421052632e-06 0.000120526315789474
"PD44588_1" 0.0404580757050219 0.000490122153521339 0.183222741667923 0.674041622681345 0.000278992610465993 0.0169548333584678 0.00554478962449103 0.000257502639119288 0.0412792188206907 6.0699743628412e-05 8.671391946916e-06 0.0371425878449706 0.00023111144623737 2.90303121701101e-05
"PD44588_13" 0.0273356181150551 0.00110991432068543 0.151461933904529 0.463939779681763 0.00185214198286414 0.0167270501835985 0.00500660954712362 0.00148788249694002 0.00270012239902081 2.4969400244798e-05 5.67931456548348e-05 0.328235985312118 3.86780905752754e-05 2.25214198286414e-05
"PD44588_15" 0.0496122195251909 0.000783257355988396 0.113844058966313 0.426366112130721 0.000512107039251672 0.0117151145580487 0.00451601444556273 0.000606832040731751 0.0058196672784323 0.000101237345331834 2.84175004440234e-05 0.385965306968208 6.57154697768042e-05 6.39393759990527e-05
"PD44588_2" 0.155515556352551 0.00110329059445889 0.0739635075764368 0.649758360979109 0.000401685645117905 0.00888729489823366 0.00536716578499059 6.67981708957231e-05 0.0445176185779611 0.000131803102304313 2.10705639738187e-05 0.060221465076661 4.25894378194208e-05 1.79323948713351e-06
"PD44588_3" 0.0294752631578947 0.000761754385964912 0.175024736842105 0.577617192982456 0.000206842105263158 0.0170212280701754 0.00452754385964912 0.000145087719298246 0.0488049122807018 0.000110526315789474 1.01754385964912e-05 0.146078070175439 0.00021280701754386 3.85964912280702e-06
"PD44588_4" 0.0529531554834608 0.0006264933470703 0.124130515793858 0.612516714526842 0.000398737368201846 0.0172355816655341 0.00505293846862053 0.000529823100024113 0.0295749578026699 4.69102786119819e-05 5.48017273504461e-06 0.156794098949999 4.44990026085622e-05 9.00940397641334e-05
"PD44588_5" 0.103010459299682 0.000608649864771068 0.121587324381896 0.55421507383739 0.000390129484694 0.0144757186280845 0.00401187142481032 0.000120868337282497 0.018307843278045 2.58490701515043e-05 2.84818458150834e-05 0.182992029870037 0.00022402527464637 1.67540269500491e-06
"PD44588_6" 0.0290155402433661 0.000592288520744759 0.169190184723648 0.585174094707521 0.000272320774080047 0.0212342398475297 0.00528203342618384 0.00020176660313737 0.024804464154816 4.72804574109368e-05 2.38234862923325e-05 0.164120546840639 3.48189415041783e-05 6.59727312710746e-06
"PD44588_7" 0.104011025068907 0.00044526840792755 0.124327995799974 0.608769523559522 0.000293017456359102 0.0141954324714529 0.00675744848405303 0.00012829767686048 0.0770540753379709 2.06720042000262e-05 2.9203307520672e-05 0.063761976637354 0.000143391521197007 6.26722667016669e-05
"PD44588_8" 0.232234047723186 0.000970015065364242 0.0796914030227924 0.514407348009914 0.000507848568790397 0.0101837002478495 0.00392720027214852 0.000303251202799242 0.0749283180249793 0.000164747047674588 1.21494872916363e-05 0.082524663459202 0.000138504155124654 6.80371288331632e-06
"PD44589_1" 0.00289157894736842 0.659756666666667 0.000244385964912281 0.015370701754386 0.24478298245614 0.0178264912280702 0.0420384210526316 0.0135594736842105 8.92982456140351e-05 5.73684210526316e-05 5.26315789473684e-06 0.000147543859649123 0.00322017543859649 9.64912280701754e-06
"PD44589_10" 0.000867017543859649 0.338587543859649 9.31578947368421e-05 0.00149070175438597 0.597627719298246 0.0189345614035088 0.0070759649122807 0.0341880701754386 0.000131578947368421 0.000589298245614035 6.49122807017544e-06 2.82456140350877e-05 0.000379473684210526 1.75438596491228e-07
"PD44589_11" 0.00164438596491228 0.296668596491228 8.73684210526316e-05 0.00375245614035088 0.627657368421053 0.0202528070175439 0.011020350877193 0.0357745614035088 8.85964912280702e-05 0.0020519298245614 7.89473684210526e-06 4.10526315789474e-05 0.000952631578947368 0
"PD44589_12" 0.00148789473684211 0.300811403508772 0.000386315789473684 0.00227614035087719 0.623401403508772 0.0224201754385965 0.0132136842105263 0.035039298245614 0.000584035087719298 8.19298245614035e-05 1.43859649122807e-05 4.52631578947368e-05 0.000238070175438596 0
"PD44589_13" 0.0535014035087719 0.629645789473684 8.89473684210526e-05 0.0559308771929825 0.157671403508772 0.00613631578947368 0.0853945614035088 0.00932859649122807 0.000143333333333333 0.00047 3.66666666666667e-05 0.0010019298245614 0.000649473684210526 7.01754385964912e-07
"PD44589_14" 0.00210929824561404 0.771650877192982 0.000149824561403509 0.0273743859649123 0.131160350877193 0.00656508771929825 0.0470912280701754 0.00856982456140351 4.35087719298246e-05 6.40350877192982e-05 3.33333333333333e-06 0.000107543859649123 0.00510754385964912 3.15789473684211e-06
"PD44589_15" 0.00257526315789474 0.747497543859649 5.73684210526316e-05 0.0307631578947368 0.159064210526316 0.00754263157894737 0.042110350877193 0.00969087719298246 0.000135438596491228 0.000165087719298246 8.24561403508772e-06 0.000107894736842105 0.000279824561403509 2.10526315789474e-06
"PD44589_16" 0.00249210526315789 0.75499 0.000387894736842105 0.0112978947368421 0.162755087719298 0.016590350877193 0.0416170175438597 0.00915929824561404 9.28070175438597e-05 0.000140701754385965 9.47368421052632e-06 7.47368421052631e-05 0.000392631578947368 0
"PD44589_17" 0.0207068421052632 0.628803157894737 0.000171754385964912 0.0349754385964912 0.0739264912280702 0.0160271929824561 0.221022631578947 0.00282052631578947 0.00032719298245614 0.000100175438596491 2.98245614035088e-06 0.000833157894736842 0.000282105263157895 3.50877192982456e-07
"PD44589_18" 0.0040159649122807 0.8236 0.000159473684210526 0.0139391228070175 0.0705945614035088 0.00749508771929825 0.0739424561403509 0.00528280701754386 0.000244736842105263 4.47368421052632e-05 2.10526315789474e-06 0.000157894736842105 0.000519473684210526 1.57894736842105e-06
"PD44589_19" 0.00406543859649123 0.823177543859649 5.98245614035088e-05 0.00975912280701754 0.0629219298245614 0.00589245614035088 0.0818021052631579 0.00435210526315789 0.000211578947368421 5.57894736842105e-05 6.66666666666667e-06 0.000124561403508772 0.00757087719298246 0
"PD44589_2" 0.00289929824561403 0.798972456140351 0.000389298245614035 0.0113552631578947 0.0913256140350877 0.0236445614035088 0.0654885964912281 0.00500456140350877 0.000208421052631579 8.75438596491228e-05 8.24561403508772e-06 0.000125614035087719 0.00048859649122807 1.92982456140351e-06
"PD44589_20" 0.00498736842105263 0.766124035087719 0.000311228070175439 0.0151082456140351 0.106119122807018 0.0118435087719298 0.0882852631578947 0.00604649122807018 0.000211578947368421 6.08771929824561e-05 1.75438596491228e-07 0.000208771929824561 0.000693333333333333 0
"PD44589_21" 0.00445508771929825 0.770246140350877 0.000266140350877193 0.00426122807017544 0.108211754385965 0.00620421052631579 0.0980978947368421 0.00761105263157895 3.36842105263158e-05 3.73684210526316e-05 0 0.000230526315789474 0.000344912280701754 0
"PD44589_22" 0.00195473684210526 0.725735789473684 0.000105789473684211 0.0421289473684211 0.172528947368421 0.011569649122807 0.0357064912280702 0.00982456140350877 5.70175438596491e-05 4.91228070175439e-05 3.50877192982456e-07 9.07017543859649e-05 0.000211052631578947 3.68421052631579e-05
"PD44589_23" 0.000838421052631579 0.709491578947368 0.00025140350877193 0.00822421052631579 0.168116315789474 0.0109580701754386 0.0118336842105263 0.0101073684210526 0.00131912280701754 0.000106315789473684 5.43859649122807e-06 3.01754385964912e-05 0.0787112280701754 6.66666666666667e-06
"PD44589_24" 0.00371771929824561 0.688867368421053 7.50877192982456e-05 0.00167263157894737 0.0455152631578947 0.00465122807017544 0.0906878947368421 0.00295280701754386 0.000591578947368421 5.80701754385965e-05 1.2280701754386e-06 0.000190701754385965 0.161018421052632 0
"PD44589_25" 0.000356491228070175 0.660237192982456 7.12280701754386e-05 0.00196666666666667 0.116790350877193 0.0107305263157895 0.00651052631578947 0.00715035087719298 4.57894736842105e-05 6.75438596491228e-05 0 1.91228070175439e-05 0.196054210526316 0
"PD44589_26" 0.00370473684210526 0.801324912280702 0.000645263157894737 0.0112094736842105 0.0581326315789474 0.00490350877192982 0.062880350877193 0.0051359649122807 0.000181929824561404 0.000254035087719298 2.10526315789474e-06 0.000142982456140351 0.0514821052631579 0
"PD44589_27" 0.000840701754385965 0.717657719298246 6e-05 0.0021440350877193 0.132169824561403 0.0118657894736842 0.0101966666666667 0.00759473684210526 0.000117543859649123 0.000205964912280702 1.05263157894737e-06 7.89473684210526e-06 0.117136315789474 1.75438596491228e-06
"PD44589_28" 0.01322 0.653265964912281 0.000116315789473684 0.0326033333333333 0.124685614035088 0.00688736842105263 0.160561578947368 0.00726719298245614 0.000111754385964912 4.40350877192982e-05 5.78947368421053e-06 0.000600877192982456 0.000630175438596491 0
"PD44589_29" 0.0181159649122807 0.605467719298246 0.00706964912280702 0.0142601754385965 0.133153333333333 0.0236998245614035 0.189107192982456 0.00660736842105263 6.85964912280702e-05 6.2280701754386e-05 0 0.00078280701754386 0.00160280701754386 2.28070175438597e-06
"PD44589_3" 0.00197385964912281 0.722532631578947 6.73684210526316e-05 0.0325959649122807 0.147900350877193 0.0639621052631579 0.0220415789473684 0.00733368421052632 0.000459298245614035 0.000114561403508772 2.63157894736842e-06 2.68421052631579e-05 0.000988947368421053 1.75438596491228e-07
"PD44589_30" 0.013670701754386 0.605192456140351 0.000723684210526316 0.0341380701754386 0.158516140350877 0.0408384210526316 0.136965087719298 0.00756017543859649 0.000918421052631579 9.63157894736842e-05 0 0.00056578947368421 0.000812982456140351 1.75438596491228e-06
"PD44589_31" 0.0243661403508772 0.611336140350877 0.000171052631578947 0.0337512280701754 0.105498947368421 0.0115270175438596 0.206828947368421 0.00488912280701754 0.000202982456140351 0.000170175438596491 1.3859649122807e-05 0.000877543859649123 0.000365263157894737 1.57894736842105e-06
"PD44589_32" 0.0327526315789474 0.636456842105263 0.000493157894736842 0.0544991228070175 0.0508671929824561 0.00806315789473684 0.209320701754386 0.00218964912280702 0.000496315789473684 0.00321421052631579 1.70175438596491e-05 0.000951754385964912 0.000677894736842105 3.50877192982456e-07
"PD44589_36" 0.00512186506534793 0.736036736135641 0.000406216884493112 0.0255598728364535 0.17356764394207 0.0224690921935712 0.0232285411515366 0.0111020840692335 0.000558106676086189 0.000303779583186153 0 9.18403391027905e-05 0.00155422112327799 0
"PD44589_38" 0.00402527700831025 0.657250692520776 0.00135041551246537 0.0303791551246537 0.242969182825485 0.00879674515235457 0.0346468144044321 0.0186374653739612 0.000221606648199446 0.000192174515235457 1.55817174515235e-05 9.52216066481994e-05 0.00141793628808864 1.73130193905817e-06
"PD44589_39" 0.0184802169357821 0.519302046098854 0.000676691729323308 0.09191359546407 0.216627634660422 0.00598915321089609 0.128582830025884 0.0129274004683841 4.40650807346234e-05 0.00417139159373844 3.32799211142611e-05 0.000576851965980525 0.000672685812892888 2.15703192407248e-06
"PD44589_4" 0.00166754385964912 0.788592105263158 0.000723333333333333 0.0148443859649123 0.141789649122807 0.0142308771929825 0.0247180701754386 0.00836964912280702 0.000709824561403509 0.000193508771929825 1.92982456140351e-06 5.17543859649123e-05 0.00410649122807018 8.7719298245614e-07
"PD44589_40" 0.0117431877566256 0.687666106756252 0.000320082120194102 0.0118794326241135 0.0848749533407988 0.0145240761478163 0.182711832773423 0.00413773796192609 0.000260358342665174 0.000167039940276222 1.86636804777902e-06 0.000575774542739828 0.00113755132512131 0
"PD44589_41" 0.00650284247203374 0.725849073904273 0.000444709334311388 0.00998257839721254 0.120545571245186 0.00664588300018339 0.116128736475335 0.00924445259490189 0.00114249037227214 8.34403080872914e-05 1.83385292499542e-06 0.000300751879699248 0.00312763616357968 0
"PD44589_44" 0.000880526315789474 0.426266666666667 6.96491228070175e-05 0.0017380701754386 0.455554385964912 0.0250782456140351 0.0165656140350877 0.024829298245614 0.000106666666666667 6.47368421052632e-05 3.50877192982456e-07 1.49122807017544e-05 0.0488301754385965 7.01754385964912e-07
"PD44589_45" 0.000646140350877193 0.332824561403509 0.000122280701754386 0.0013340350877193 0.605816315789474 0.0175222807017544 0.00714736842105263 0.0340338596491228 0.000116140350877193 0.000125438596491228 1.92982456140351e-06 1.94736842105263e-05 0.000290175438596491 0
"PD44589_5" 0.0256601754385965 0.632577368421053 0.00027280701754386 0.0340664912280702 0.130976842105263 0.0100471929824561 0.155321754385965 0.0072019298245614 0.000265087719298246 0.000392982456140351 4.73684210526316e-06 0.00228754385964912 0.000923859649122807 1.2280701754386e-06
"PD44589_53" 0.000726842105263158 0.725620526315789 0.000398421052631579 0.0583222807017544 0.176991052631579 0.0124082456140351 0.0150185964912281 0.01005 0.000118245614035088 7.05263157894737e-05 2.10526315789474e-06 1.98245614035088e-05 0.00025280701754386 5.26315789473684e-07
"PD44589_55" 0.00456736842105263 0.761529649122807 0.000216315789473684 0.0552449122807018 0.106130175438596 0.0220738596491228 0.0434671929824561 0.0059240350877193 0.00013280701754386 0.000136666666666667 1.40350877192982e-06 0.000121052631578947 0.000453508771929825 1.05263157894737e-06
"PD44589_56" 0.00268249220390759 0.802893994357114 0.000129616665605974 0.0214745751925158 0.103312119476442 0.017245168544093 0.0441307622138781 0.00579923205838053 8.93103375124631e-05 0.000189015464901674 1.4849699823925e-06 7.99762404802817e-05 0.00196228176244723 9.97051273892106e-06
"PD44589_57" 0.00142522146951537 0.608444502344971 0.000187597707139135 0.00857217300677436 0.325323084940073 0.00661803022407504 0.0225065138092757 0.0262480458572173 8.33767587285044e-05 6.77436164669098e-05 0 5.73215216258468e-05 0.000466388744137572 0
"PD44589_58" 0.00181543859649123 0.800735438596491 0.000300877192982456 0.00732298245614035 0.136163157894737 0.00948771929824561 0.0246424561403509 0.00953578947368421 0.00866789473684211 4e-04 8.7719298245614e-07 4.63157894736842e-05 0.00087280701754386 8.24561403508772e-06
"PD44589_59" 0.0107264092183121 0.726877530364372 3.73715353472438e-05 0.0356940984117098 0.0567556835876674 0.00674984428526939 0.10419806913734 0.00397617564621613 0.0543241980691373 0.000125739644970414 1.16786047960137e-05 0.000290018685767674 0.00023318280909374 0
"PD44589_6" 0.038596961068982 0.661305781862261 0.000194796042060158 0.0144394328080512 0.0881337918980633 0.0203659121021622 0.168919459870888 0.00409579116511149 0.000283032165308826 0.00215797930820624 6.48380458376794e-06 0.00077608321822231 0.000723648972457926 8.45713641361035e-07
"PD44589_60" 0.00206658819572894 0.684506473852363 0.000159744408945687 0.0057810660837397 0.260716327560114 0.00715654952076677 0.0149890701193879 0.0233647217084244 0.00060030267361695 0.000321170337985539 3.36304018833025e-06 2.52228014124769e-05 0.000309399697326383 0
"PD44589_61" 0.00788035087719298 0.578689649122807 0.000867017543859649 0.0997673684210526 0.196834210526316 0.00884684210526316 0.093470701754386 0.0123657894736842 0.000132280701754386 5.50877192982456e-05 1.12280701754386e-05 0.000619473684210526 0.000454736842105263 5.26315789473684e-06
"PD44589_62" 0.00467576978469728 0.663659781598089 4.66701912384008e-05 0.00694492552823 0.224465024702386 0.00938508376934716 0.0766029205330611 0.013270377189944 2.18766521430004e-05 4.17479445062257e-05 1.64074891072503e-06 0.000299345523490055 0.000582101252438335 2.73458151787505e-06
"PD44589_63" 0.00308360186179735 0.645660580021482 0.00144110275689223 0.0203302900107411 0.27687969924812 0.0121213748657358 0.0213148943788042 0.0166040100250627 0.000757250268528464 0.000469029717150018 8.95094880057286e-07 0.000140529896168994 0.00119674185463659 0
"PD44589_7" 0.0457032531076435 0.576596932028564 0.000116900290928326 0.0284898175085956 0.0454961650357048 0.0335046284051838 0.259632636868553 0.00128643216080402 0.000485585823856123 0.00189632372388257 1.26950542184607e-05 0.00129886273472626 0.00547976725733933 0
"PD44589_8" 0.0214829824561404 0.645368596491228 0.000924912280701754 0.0145264912280702 0.103340701754386 0.0284154385964912 0.178826842105263 0.00448368421052632 0.000598070175438597 0.000194385964912281 7.71929824561404e-06 0.000750877192982456 0.00107894736842105 3.50877192982456e-07
"PD44589_9" 0.0314394736842105 0.586466315789474 0.000138245614035088 0.0383512280701754 0.100052280701754 0.00591017543859649 0.227228947368421 0.00532771929824561 0.00168315789473684 0.0022740350877193 6.49122807017544e-06 0.00096719298245614 0.000154561403508772 1.75438596491228e-07
"PD44590_1" 0.0298908771929825 0.000120175438596491 0.0512670175438596 0.876879824561403 5.70175438596491e-05 0.024109649122807 0.00750263157894737 5.19298245614035e-05 0.00942543859649123 1.29824561403509e-05 4.03508771929825e-06 0.000670175438596491 7.36842105263158e-06 8.7719298245614e-07
"PD44590_12" 0.0316976264189886 0.0032249742002064 0.0872549019607843 0.814169246646027 0.00114551083591331 0.0296130030959752 0.0068421052631579 0.000242518059855521 0.0246181630546956 5.15995872033024e-06 4.64396284829721e-05 0.00112487100103199 1.03199174406605e-05 5.15995872033024e-06
"PD44590_13" 0.0266329284750337 0.00439271255060729 0.0230195681511471 0.552257085020243 0.000718623481781377 0.0199291497975708 0.00733130904183536 0.000182186234817814 0.36528677462888 2.36167341430499e-05 3.37381916329285e-05 0.000145074224021592 4.3859649122807e-05 3.37381916329285e-06
"PD44590_15" 0.0385355217733632 0.000204106353340197 0.0158373205741627 0.786507177033493 6.78335655017867e-05 0.0223929501544425 0.00801647386590758 7.87353885288595e-06 0.127776633759312 1.63527345406093e-05 9.20598388952819e-05 0.000482708497365393 6.23826539882503e-05 6.05656834837381e-07
"PD44590_17" 0.024625409216822 0.000286451775371443 0.0410274490052883 0.393028204482498 0.000283303953664064 0.0137289095945606 0.00434273482749937 0.000625157391085369 0.521879249559305 6.29564341475699e-07 1.2591286829514e-05 5.66607907328129e-05 4.65877612692017e-05 5.66607907328129e-05
"PD44590_2" 0.101680175438596 0.000601228070175439 0.0419187719298246 0.810674385964912 0.000246842105263158 0.0195131578947368 0.00691315789473684 9e-05 0.0174298245614035 6.66666666666667e-06 7.89473684210526e-06 0.000880877192982456 3.56140350877193e-05 1.40350877192982e-06
"PD44590_3" 0.118922807017544 0.000593859649122807 0.0439108771929825 0.810259298245614 0.00021719298245614 0.0172417543859649 0.00656947368421053 2.71929824561404e-05 0.00124701754385965 4.91228070175439e-05 3.70175438596491e-05 0.000905087719298246 1.85964912280702e-05 7.01754385964912e-07
"PD44590_4" 0.0282228070175439 0.0028280701754386 0.07114 0.858202456140351 0.00118333333333333 0.0241773684210526 0.00753561403508772 0.000228947368421053 0.00587 4.84210526315789e-05 5.6140350877193e-06 0.000553508771929825 1.75438596491228e-07 3.68421052631579e-06
"PD44590_5" 0.0208009383378016 0.00024587272470721 0.066133589671229 0.878434104698744 0.000385917877804431 0.0234921334838437 0.00718569211231833 0.000241463242556794 0.00276068858473261 8.81896430083251e-07 6.52603358261606e-06 0.000292613235501623 1.8167066459715e-05 1.4110342881332e-06
"PD44590_6" 0.0232357894736842 0.000506140350877193 0.0446921052631579 0.898681929824561 0.000649122807017544 0.0218882456140351 0.00726421052631579 3.52631578947368e-05 0.00280491228070175 3.68421052631579e-06 4.21052631578947e-06 0.000227017543859649 4.73684210526316e-06 2.63157894736842e-06
"PD44590_7" 0.117809824561404 0.000427543859649123 0.0897728070175439 0.746273333333333 0.00073578947368421 0.0139205263157895 0.00508578947368421 0.000173859649122807 0.0251189473684211 1.15789473684211e-05 4.07017543859649e-05 0.000627368421052632 5.26315789473684e-07 1.40350877192982e-06
"PD44590_8" 0.251058550165501 0.000664854556215612 0.0291703018479142 0.692827549924374 0.00036234902124115 0.00917380915846468 0.00505447291698634 3.59499331418926e-05 0.0101356890769197 7.45303491966067e-05 3.83612091453123e-05 0.00139656721979877 3.50731055042855e-06 3.50731055042855e-06
"PD44590_9" 0.0656789473684211 0.000315087719298246 0.0485626315789474 0.733719122807018 0.00019140350877193 0.0168633333333333 0.00619631578947368 4.14035087719298e-05 0.128221228070175 5.26315789473684e-07 3.33333333333333e-06 0.00019140350877193 1.45614035087719e-05 7.01754385964912e-07
"PD44591_1" 0.00566982456140351 0.797094035087719 0.000380175438596491 0.0195349122807018 0.0904440350877193 0.0313771929824561 0.0505187719298246 0.00449070175438596 5.63157894736842e-05 0.000224736842105263 4.7719298245614e-05 0.000157017543859649 2.10526315789474e-06 2.45614035087719e-06
"PD44591_2" 0.00861105263157895 0.817759649122807 0.000328771929824561 0.00797298245614035 0.0978568421052632 0.0202738596491228 0.0417794736842105 0.00516771929824561 9.47368421052632e-05 7.63157894736842e-05 2.26315789473684e-05 4.42105263157895e-05 7.71929824561404e-06 4.03508771929825e-06
"PD44591_3" 0.0184498245614035 0.747685964912281 0.00051859649122807 0.0156133333333333 0.0365138596491228 0.0595214035087719 0.11985350877193 0.000707894736842105 0.000175087719298246 0.000467719298245614 0.000134035087719298 0.00034719298245614 6.14035087719298e-06 5.43859649122807e-06
"PD44591_4" 0.0638831578947368 0.78733298245614 0.000234561403508772 0.0134701754385965 0.0430601754385965 0.049330701754386 0.0397585964912281 0.00148736842105263 5.29824561403509e-05 0.000658421052631579 0.000541754385964912 0.000164210526315789 1.31578947368421e-05 1.17543859649123e-05
"PD44591_5" 0.0158414035087719 0.822628070175439 0.00122473684210526 0.0195126315789474 0.0837735087719298 0.0254514035087719 0.0247745614035088 0.00602456140350877 0.000263157894736842 0.000431754385964912 1.3859649122807e-05 2.66666666666667e-05 6.66666666666667e-06 2.70175438596491e-05
"PD44591_9" 0.0155480701754386 0.771275614035088 0.00158087719298246 0.0144750877192982 0.133365789473684 0.0136343859649123 0.0415224561403509 0.00786263157894737 5.40350877192982e-05 0.000396140350877193 0.000121052631578947 0.000141754385964912 8.24561403508772e-06 1.3859649122807e-05
"PD44592_1" 0.00798140350877193 0.659699298245614 0.0225889473684211 0.0110814035087719 0.0470156140350877 0.0490919298245614 0.0236389473684211 0.00227789473684211 2.85964912280702e-05 0.00120508771929825 0.173317368421053 8e-05 0.00198122807017544 1.2280701754386e-05
"PD44592_10" 0.00534011121721058 0.621546368589564 0.00305510307251587 0.064411616019772 0.163693197775656 0.108671010503848 0.0167471774420042 0.00459641633432568 0.000262877043194967 0.00136887041509858 0.00966803347750379 1.40425770937482e-05 0.000623490422962422 1.68510925124979e-06
"PD44592_11" 0.0044519298245614 0.685586666666667 0.00134491228070175 0.0237891228070175 0.0458650877192982 0.0990956140350877 0.0206573684210526 0.00119228070175439 2.31578947368421e-05 0.00084859649122807 0.115276666666667 0.000246666666666667 0.00161315789473684 8.7719298245614e-06
"PD44592_12" 0.02291 0.709440526315789 0.00101929824561404 0.0602068421052632 0.0656526315789474 0.0282542105263158 0.0158071929824561 0.00274157894736842 2.59649122807018e-05 0.000447719298245614 0.0634524561403509 0.000102982456140351 0.0299368421052632 1.75438596491228e-06
"PD44592_15" 0.00918599464763604 0.732401873327386 0.026793041926851 0.0169848349687779 0.110265388046387 0.0456913470115968 0.0324977698483497 0.00780553077609277 0.000227475468331847 0.00209188224799286 0.0146944692239072 0.000254237288135593 0.00110392506690455 2.23015165031222e-06
"PD44592_16" 0.00775002021181987 0.764312393887946 0.00270595844449834 0.0287929501172286 0.0745646373999515 0.0806395019807584 0.0275002021181987 0.00313687444417495 1.94033470773708e-05 0.0017778316759641 0.00824318861670305 5.82100412321125e-05 0.000457595601907996 4.12321125394131e-05
"PD44592_17" 0.00646996278575226 0.73978665372258 0.000762314217691792 0.0766881630954857 0.0333238564131013 0.0953509927651804 0.0423599842821811 0.000748445553937545 4.43797240135913e-05 0.00107597716293368 0.00273420705914985 0.000100547812218293 0.000553590828190371 9.24577583616485e-07
"PD44592_18" 0.00788228070175439 0.782637543859649 0.00175017543859649 0.0710538596491228 0.0420342105263158 0.0540454385964912 0.0323480701754386 0.00117070175438596 5.21052631578947e-05 0.00147631578947368 0.00496912280701754 7.45614035087719e-05 0.000505263157894737 3.50877192982456e-07
"PD44592_19" 0.00288547071905115 0.721275018532246 0.00557079318013343 0.0143421052631579 0.159844329132691 0.0673035581912528 0.012709414381023 0.00488510007412898 3.3358042994811e-05 0.000635656041512231 0.00701630837657524 2.03854707190511e-05 0.00347664936990363 1.85322461082283e-06
"PD44592_2" 0.00824491228070175 0.368023157894737 0.00258842105263158 0.00836578947368421 0.0325215789473684 0.0254921052631579 0.0157271929824561 0.00170578947368421 6.40350877192982e-05 0.00124912280701754 0.535642631578947 7.54385964912281e-05 0.000299649122807018 1.75438596491228e-07
"PD44592_21" 0.00314473684210526 0.665896929824561 0.0354627192982456 0.0111776315789474 0.19984649122807 0.0439320175438596 0.013 0.0156754385964912 1.97368421052632e-05 0.000918859649122807 0.010015350877193 4.3859649122807e-06 0.000855263157894737 5.04385964912281e-05
"PD44592_22" 0.00686228070175439 0.662024736842105 0.00168912280701754 0.0707517543859649 0.0696798245614035 0.0727743859649123 0.0275168421052632 0.00185754385964912 1.43859649122807e-05 0.000606491228070176 0.0853515789473684 7.54385964912281e-05 0.00079280701754386 2.80701754385965e-06
"PD44592_3" 0.0136810526315789 0.401227543859649 0.00823526315789474 0.00394105263157895 0.0339345614035088 0.0110170175438596 0.0068940350877193 0.00281052631578947 4.3859649122807e-05 0.000218771929824561 0.493805263157895 2.71929824561404e-05 0.0241549122807018 8.94736842105263e-06
"PD44592_4" 0.00470140350877193 0.696414210526316 0.00181649122807018 0.0162908771929825 0.036708947368421 0.0664677192982456 0.0231531578947368 0.000879649122807018 6.80701754385965e-05 0.000907894736842105 0.152074385964912 2.52631578947368e-05 0.000490175438596491 1.75438596491228e-06
"PD44592_5" 0.00433070175438597 0.69570298245614 0.0064280701754386 0.0240615789473684 0.0511263157894737 0.0448884210526316 0.0167247368421053 0.00304385964912281 1.19298245614035e-05 0.000505614035087719 0.133977368421053 0.000117543859649123 0.019079298245614 1.57894736842105e-06
"PD44592_6" 0.0049340350877193 0.631568947368421 0.00368508771929825 0.0121310526315789 0.052160350877193 0.0674885964912281 0.0179780701754386 0.00118350877192982 4.42105263157895e-05 0.000971052631578947 0.190507543859649 4.14035087719298e-05 0.0173061403508772 0
"PD44592_7" 0.00484859649122807 0.689552631578947 0.00373438596491228 0.0623087719298246 0.0562810526315789 0.0643666666666667 0.0176142105263158 0.0056580701754386 2.05263157894737e-05 0.000949649122807017 0.0942145614035088 2.01754385964912e-05 0.00039140350877193 3.92982456140351e-05
"PD44592_8" 0.0264382456140351 0.70145649122807 0.00773122807017544 0.0157277192982456 0.0710245614035088 0.0556128070175439 0.0161291228070175 0.00249105263157895 3.75438596491228e-05 0.000814035087719298 0.100834210526316 3.63157894736842e-05 0.00166561403508772 1.05263157894737e-06
